osm_id,voltage,dist_to_vegetation_m,vegetation_risk
1124105516,unknown,0.0,1.0
1124105517,unknown,0.0,1.0
1124105518,unknown,0.0,1.0
1124105519,unknown,0.0,1.0
1124105520,unknown,0.0,1.0
1124105521,unknown,0.0,1.0
1124105522,unknown,0.0,1.0
1124105523,unknown,0.0,1.0
1124105524,unknown,0.0,1.0
1124105525,unknown,0.0,1.0
1124105526,unknown,0.0,1.0
1124105527,unknown,0.0,1.0
1124105528,unknown,0.0,1.0
1124144114,unknown,568.1,0.0
1124144115,unknown,831.5,0.0
1124144116,unknown,792.3,0.0
1124144117,unknown,811.9,0.0
1124144118,unknown,773.2,0.0
1124144119,unknown,753.6,0.0
1124144120,unknown,721.9,0.0
1124144121,unknown,694.4,0.0
1124144122,unknown,702.9,0.0
1124144123,unknown,722.8,0.0
1124144128,unknown,515.8,0.0
1124144129,unknown,542.7,0.0
1124144130,unknown,536.3,0.0
1124144131,unknown,536.1,0.0
1124144132,unknown,536.3,0.0
1124144133,unknown,536.6,0.0
1124146664,unknown,0.0,1.0
1124146665,unknown,0.0,1.0
1124146666,unknown,0.0,1.0
1124146667,unknown,0.0,1.0
1124146668,unknown,0.0,1.0
1124146669,unknown,0.0,1.0
1124146670,unknown,0.0,1.0
1124146671,unknown,0.0,1.0
1124146672,unknown,0.0,1.0
1124146673,unknown,0.0,1.0
1124146946,unknown,528.3,0.0
1124146947,unknown,521.9,0.0
1124146948,unknown,524.0,0.0
1124163510,unknown,107.9,0.64
1124163511,unknown,60.3,0.698
1124163512,unknown,88.8,0.556
1124163513,unknown,89.2,0.554
1124163514,unknown,37.0,0.815
1124163515,unknown,36.9,0.816
1124163516,unknown,109.5,0.635
1124163517,unknown,152.1,0.493
1124163518,unknown,152.3,0.492
1124163519,unknown,152.1,0.493
1124163520,unknown,153.5,0.488
1124163521,unknown,152.8,0.491
1124163522,unknown,138.5,0.538
1124163523,unknown,81.9,0.591
1124163524,unknown,161.1,0.463
1124163525,unknown,141.0,0.53
1124163526,unknown,185.0,0.383
1124163527,unknown,185.0,0.383
1124163528,unknown,175.4,0.415
1124163529,unknown,175.4,0.415
1124163530,unknown,182.2,0.393
1124163531,unknown,149.1,0.503
1124163532,unknown,152.7,0.491
1126476298,unknown,0.0,1.0
1126476299,unknown,0.0,1.0
1126476300,unknown,0.0,1.0
1126476301,unknown,0.0,1.0
1126476302,unknown,0.0,1.0
1126476303,unknown,0.0,1.0
1126476306,unknown,0.0,1.0
1126476307,unknown,0.0,1.0
1126476308,unknown,0.0,1.0
1126476309,unknown,370.1,0.0
1126476310,unknown,393.0,0.0
1126476311,unknown,365.8,0.0
1126476312,unknown,23.9,0.881
1126476313,unknown,9.0,0.955
1126476314,unknown,40.1,0.8
1126476315,unknown,71.1,0.644
1126476316,unknown,16.5,0.917
1126476317,unknown,17.2,0.914
1126476318,unknown,90.6,0.547
1126480722,unknown,0.0,1.0
1126480723,unknown,0.0,1.0
1126480724,unknown,228.9,0.237
1126480725,unknown,236.8,0.211
1126480726,unknown,230.4,0.232
1126480727,unknown,221.6,0.261
1127455305,unknown,299.8,0.001
1127455306,unknown,283.8,0.054
1127455307,unknown,269.1,0.103
1127455308,unknown,241.7,0.194
1127455309,unknown,209.4,0.302
1127455310,unknown,186.9,0.377
1127455311,unknown,233.4,0.222
1127455312,unknown,241.7,0.194
1127455313,unknown,262.4,0.125
1127455314,unknown,274.7,0.084
1127455315,unknown,288.7,0.038
1127455316,unknown,308.9,0.0
1127455317,unknown,279.9,0.067
1127455318,unknown,271.2,0.096
1127455319,unknown,259.7,0.134
1127455320,unknown,242.8,0.191
1127455321,unknown,436.8,0.0
1127455322,unknown,252.8,0.157
1127455323,unknown,252.8,0.157
1127455324,unknown,317.6,0.0
1127455325,unknown,302.7,0.0
1127455326,unknown,274.7,0.084
1127455327,unknown,328.8,0.0
1127455328,unknown,329.3,0.0
1127455329,unknown,329.8,0.0
1127455330,unknown,331.1,0.0
1127455331,unknown,352.3,0.0
1127455332,unknown,412.1,0.0
1127455333,unknown,401.9,0.0
1127455334,unknown,391.1,0.0
1127455335,unknown,384.1,0.0
1127455336,unknown,421.6,0.0
1127455338,unknown,358.3,0.0
1127455340,unknown,358.5,0.0
1127455341,unknown,371.7,0.0
1127455342,unknown,360.4,0.0
1127455343,unknown,408.7,0.0
1127455344,unknown,416.4,0.0
1127455345,unknown,434.1,0.0
1127455346,unknown,341.2,0.0
1127455347,unknown,448.4,0.0
1127455348,unknown,426.3,0.0
1127455349,unknown,442.2,0.0
1127455350,unknown,298.7,0.004
1127455351,unknown,262.3,0.126
1127455352,unknown,249.1,0.17
1127466901,unknown,924.4,0.0
1127466902,unknown,825.8,0.0
1127466903,unknown,826.7,0.0
1127466904,unknown,870.1,0.0
1127466905,unknown,886.7,0.0
1127466906,unknown,852.3,0.0
1127466907,unknown,834.0,0.0
1127466908,unknown,906.5,0.0
1127466909,unknown,931.8,0.0
1127466910,unknown,829.3,0.0
1127466911,unknown,828.8,0.0
1127466912,unknown,856.9,0.0
1127466913,unknown,923.5,0.0
1127466914,unknown,913.7,0.0
1127466915,unknown,903.4,0.0
1127466916,unknown,854.7,0.0
1127466917,unknown,844.2,0.0
1127466918,unknown,833.9,0.0
1127466919,unknown,874.0,0.0
1128285578,unknown,758.5,0.0
1132477677,unknown,55237.2,0.0
1132477678,unknown,55215.5,0.0
1132477679,unknown,55176.2,0.0
1132477680,unknown,55153.7,0.0
1132477681,unknown,55108.0,0.0
1132477682,unknown,55178.1,0.0
1132477683,unknown,55147.2,0.0
1132477684,unknown,55207.8,0.0
1132477685,unknown,55196.0,0.0
1132477686,unknown,55166.5,0.0
1132477687,unknown,55136.8,0.0
1132477688,unknown,55126.7,0.0
1132477689,unknown,55106.5,0.0
1132477690,unknown,55257.1,0.0
1132477691,unknown,55235.8,0.0
1132477692,unknown,55217.0,0.0
1132477693,unknown,55227.6,0.0
1132477694,unknown,55246.2,0.0
1132477695,unknown,55246.2,0.0
1132477696,unknown,56003.8,0.0
1132477697,unknown,56008.8,0.0
1132477698,unknown,56030.4,0.0
1132477699,unknown,56009.8,0.0
1132477700,unknown,59037.7,0.0
1132477701,unknown,59043.0,0.0
1132477702,unknown,59054.4,0.0
1132477703,unknown,59031.9,0.0
1132477704,unknown,59045.3,0.0
1132477705,unknown,59050.4,0.0
1132747764,unknown,173.9,0.42
1132747765,unknown,174.1,0.42
1132747766,unknown,159.6,0.468
1132747767,unknown,159.6,0.468
1132747768,unknown,159.9,0.467
1132747769,unknown,146.7,0.511
1132747770,unknown,177.6,0.408
1132747771,unknown,149.3,0.502
1132747774,unknown,0.0,1.0
1132747775,unknown,0.0,1.0
1132747776,unknown,0.0,1.0
1132747777,unknown,0.0,1.0
1132747778,unknown,0.0,1.0
1132747779,unknown,0.0,1.0
1132747780,unknown,0.0,1.0
1132747781,unknown,195.7,0.348
1132747782,unknown,193.0,0.357
1132747783,unknown,201.5,0.328
1132747784,unknown,193.8,0.354
1132747785,unknown,207.7,0.308
1132747786,unknown,0.0,1.0
1132747787,unknown,0.0,1.0
1132747788,unknown,0.0,1.0
1132747789,unknown,13.2,0.934
1132747790,unknown,0.0,1.0
1132764623,unknown,83.3,0.584
1132764624,unknown,67.4,0.663
1132813872,unknown,0.0,1.0
1132813873,unknown,0.0,1.0
1132813874,unknown,0.0,1.0
1132813875,unknown,0.0,1.0
1132813876,unknown,0.0,1.0
1132813877,unknown,0.0,1.0
1132813878,unknown,0.0,1.0
1132813879,unknown,0.0,1.0
1132813880,unknown,0.0,1.0
1132813881,unknown,0.0,1.0
1132813882,unknown,0.0,1.0
1132813883,unknown,0.0,1.0
1132813884,unknown,0.0,1.0
1132813885,unknown,0.0,1.0
1132969920,unknown,0.0,1.0
1132969921,unknown,0.0,1.0
1132969922,unknown,0.0,1.0
1132969923,unknown,0.0,1.0
1132969924,unknown,0.0,1.0
1132969925,unknown,0.0,1.0
1132969926,unknown,0.0,1.0
1132969927,unknown,0.0,1.0
1132969928,unknown,0.0,1.0
1132969929,unknown,0.0,1.0
1132969930,unknown,0.0,1.0
1132969931,unknown,0.0,1.0
1132969932,unknown,0.0,1.0
1132969933,unknown,0.0,1.0
1132969934,unknown,0.0,1.0
1132969935,unknown,0.0,1.0
1132969936,unknown,0.0,1.0
1132969937,unknown,0.0,1.0
1132969938,unknown,0.0,1.0
1132969939,unknown,0.0,1.0
1132969940,unknown,0.0,1.0
1132969941,unknown,0.0,1.0
1132969942,unknown,0.0,1.0
1132969943,unknown,0.0,1.0
1132969944,unknown,0.0,1.0
1132982922,unknown,0.0,1.0
1132982926,unknown,0.0,1.0
1132986004,unknown,34.2,0.829
1132986005,unknown,23.7,0.882
1132986006,unknown,8.6,0.957
1132986007,unknown,12.5,0.937
1132992734,unknown,198.4,0.339
1132992735,unknown,203.6,0.321
1132992736,unknown,324.9,0.0
1132992737,unknown,322.1,0.0
1132992738,unknown,306.7,0.0
1132992739,unknown,254.7,0.151
1132992740,unknown,262.7,0.124
1132992741,unknown,265.2,0.116
1132992742,unknown,285.0,0.05
1132992743,unknown,228.0,0.24
1132992744,unknown,207.7,0.308
1132992745,unknown,193.6,0.355
1132992746,unknown,192.2,0.359
1132992747,unknown,334.4,0.0
1132992748,unknown,448.4,0.0
1132992749,unknown,448.6,0.0
1132992750,unknown,471.3,0.0
1132992751,unknown,452.7,0.0
1138285111,unknown,170.7,0.431
1138285113,unknown,241.2,0.196
1138285114,unknown,178.2,0.406
1138285115,unknown,152.3,0.492
1138285116,unknown,159.8,0.467
1138285117,unknown,187.6,0.375
1138285118,unknown,190.6,0.365
1138285119,unknown,190.6,0.365
1138285120,unknown,88.5,0.557
1138285121,unknown,96.8,0.516
1138285122,unknown,105.0,0.65
1138285123,unknown,113.0,0.623
1138285124,unknown,149.7,0.501
1138285125,unknown,122.6,0.591
1138285126,unknown,162.9,0.457
1138285127,unknown,158.9,0.47
1138285128,unknown,143.6,0.521
1138285129,unknown,141.9,0.527
1138285130,unknown,129.3,0.569
1138285131,unknown,174.1,0.42
1138295753,unknown,366.9,0.0
1138295754,unknown,187.6,0.375
1138295755,unknown,169.3,0.436
1138295756,unknown,175.9,0.414
1138295757,unknown,236.1,0.213
1138295758,unknown,398.5,0.0
1138295759,unknown,426.4,0.0
1138295760,unknown,447.0,0.0
1138295761,unknown,446.9,0.0
1138295762,unknown,482.5,0.0
1138295763,unknown,478.3,0.0
1138295764,unknown,500.8,0.0
1138295765,unknown,456.2,0.0
1138295766,unknown,199.0,0.337
1138295767,unknown,172.5,0.425
1138295768,unknown,154.9,0.484
1138295769,unknown,150.7,0.498
1138295770,unknown,172.5,0.425
1138295771,unknown,178.8,0.404
1138295772,unknown,181.0,0.397
1138295773,unknown,183.2,0.389
1138295774,unknown,201.9,0.327
1138295775,unknown,199.0,0.337
1138295776,unknown,221.0,0.263
1138295777,unknown,194.1,0.353
1138295778,unknown,198.4,0.339
1138295779,unknown,207.2,0.309
1138295780,unknown,209.9,0.3
1138295781,unknown,211.9,0.294
1138295782,unknown,208.4,0.305
1138295783,unknown,215.9,0.28
1138295784,unknown,225.4,0.249
1138295786,unknown,298.4,0.005
1138295787,unknown,302.9,0.0
1138295788,unknown,231.0,0.23
1138295789,unknown,228.4,0.239
1138295790,unknown,235.8,0.214
1138295791,unknown,244.5,0.185
1138295792,unknown,492.6,0.0
1138295793,unknown,495.1,0.0
1138295794,unknown,489.5,0.0
1138295795,unknown,456.8,0.0
1138295796,unknown,450.0,0.0
1138295797,unknown,14.9,0.926
1138295798,unknown,39.6,0.802
1138295799,unknown,43.0,0.785
1138295800,unknown,81.1,0.595
1138295801,unknown,128.4,0.572
1138298915,unknown,0.0,1.0
1138308777,unknown,35.2,0.824
1138319917,unknown,102.8,0.657
1138319918,unknown,129.5,0.568
1138319919,unknown,151.3,0.496
1138319920,unknown,92.0,0.54
1138319921,unknown,55.0,0.725
1138319922,unknown,63.7,0.682
1138319923,unknown,25.4,0.873
1138319924,unknown,24.9,0.876
1138319925,unknown,58.5,0.707
1138319926,unknown,4.3,0.978
1138319927,unknown,0.0,1.0
1138319928,unknown,0.0,1.0
1138319929,unknown,0.0,1.0
1138319930,unknown,0.0,1.0
1138319931,unknown,0.0,1.0
1138319932,unknown,0.0,1.0
1138319933,unknown,0.0,1.0
1138319934,unknown,0.0,1.0
1138319935,unknown,31.9,0.84
1138319936,unknown,12.9,0.936
1138319937,unknown,0.0,1.0
1138319938,unknown,0.0,1.0
1138319939,unknown,0.0,1.0
1138319940,unknown,0.0,1.0
1138319941,unknown,0.0,1.0
1145143080,unknown,0.0,1.0
1145147556,unknown,88.4,0.558
1145147557,unknown,89.3,0.554
1145147558,unknown,103.0,0.657
1145147559,unknown,116.8,0.611
1145147560,unknown,131.7,0.561
1145147561,unknown,30.0,0.85
1145147562,unknown,56.2,0.719
1145147563,unknown,56.2,0.719
1145147564,unknown,49.9,0.751
1145147565,unknown,73.9,0.631
1145147566,unknown,73.8,0.631
1152849309,unknown,124.2,0.586
1152849310,unknown,123.9,0.587
1152849311,unknown,123.8,0.587
1152849312,unknown,136.9,0.544
1152849313,unknown,103.1,0.656
1152849314,unknown,104.0,0.653
1152849315,unknown,103.7,0.654
1152849316,unknown,111.6,0.628
1152849317,unknown,130.7,0.564
1152849318,unknown,127.2,0.576
1152849319,unknown,127.1,0.576
1152849320,unknown,129.8,0.567
1152849321,unknown,137.5,0.542
1152849322,unknown,137.5,0.542
1152849323,unknown,153.5,0.488
1152849324,unknown,137.4,0.542
1152849325,unknown,153.7,0.488
1152849326,unknown,138.1,0.54
1152849327,unknown,140.4,0.532
1152849328,unknown,136.1,0.546
1152849329,unknown,132.3,0.559
1152849330,unknown,147.8,0.507
1152849331,unknown,143.7,0.521
1152849332,unknown,143.0,0.523
1152863133,unknown,141.6,0.528
1152863134,unknown,142.7,0.524
1152863135,unknown,147.3,0.509
1152863136,unknown,152.8,0.491
1152863137,unknown,138.8,0.537
1152863138,unknown,0.0,1.0
1152863139,unknown,0.0,1.0
1152863140,unknown,0.0,1.0
1152863141,unknown,0.0,1.0
1152863142,unknown,0.0,1.0
1152863143,unknown,0.0,1.0
1152863146,unknown,0.0,1.0
1152863147,unknown,0.0,1.0
1152863148,unknown,0.0,1.0
1152863149,unknown,0.0,1.0
1152863150,unknown,0.0,1.0
1152863151,unknown,0.0,1.0
1152863152,unknown,0.0,1.0
1152863153,unknown,0.0,1.0
1152863154,unknown,0.0,1.0
1152872717,unknown,144.2,0.519
1152872718,unknown,130.9,0.564
1152872719,unknown,148.4,0.505
1152872720,unknown,144.6,0.518
1152872721,unknown,126.4,0.579
1152875126,unknown,470.9,0.0
1152875127,unknown,451.3,0.0
1152875128,unknown,480.5,0.0
1152875129,unknown,460.6,0.0
1152875130,unknown,440.7,0.0
1152875131,unknown,442.0,0.0
1152875132,unknown,439.1,0.0
1152882382,unknown,495.0,0.0
1152882383,unknown,488.7,0.0
1152882384,unknown,482.9,0.0
1152882385,unknown,108.8,0.637
1152882386,unknown,131.8,0.561
1152882387,unknown,125.8,0.581
1152882388,unknown,154.4,0.485
1152882389,unknown,159.8,0.467
1152882390,unknown,144.8,0.517
1152882391,unknown,148.7,0.504
1152882392,unknown,136.8,0.544
1152882393,unknown,131.3,0.562
1152882394,unknown,120.8,0.597
1152882395,unknown,115.7,0.614
1152882398,unknown,0.0,1.0
1152882399,unknown,0.0,1.0
1152882400,unknown,0.0,1.0
1153894910,unknown,0.0,1.0
1153894911,unknown,0.0,1.0
1153894912,unknown,0.0,1.0
1153894913,unknown,0.0,1.0
1153894914,unknown,0.0,1.0
1153894915,unknown,0.0,1.0
1153894916,unknown,0.0,1.0
1153894917,unknown,0.0,1.0
1153894918,unknown,0.0,1.0
1153894919,unknown,14.5,0.928
1153894920,unknown,0.0,1.0
1153894921,unknown,7.6,0.962
1153894922,unknown,0.6,0.997
1153894923,unknown,0.0,1.0
1153894924,unknown,0.0,1.0
1153894925,unknown,0.0,1.0
1153894926,unknown,0.0,1.0
1153894927,unknown,0.0,1.0
1153894928,unknown,0.0,1.0
1153894929,unknown,67.2,0.664
1153894930,unknown,50.2,0.749
1153894931,unknown,51.2,0.744
1153894932,unknown,63.7,0.681
1153894933,unknown,60.5,0.698
1153894934,unknown,52.7,0.737
1153894935,unknown,54.2,0.729
1153966249,unknown,203.1,0.323
1153966250,unknown,196.7,0.344
1153966251,unknown,190.0,0.367
1153966252,unknown,169.1,0.436
1153966253,unknown,134.5,0.552
1153966254,unknown,134.0,0.553
1153966255,unknown,201.7,0.328
1153966256,unknown,208.5,0.305
1153966257,unknown,191.8,0.361
1153966258,unknown,185.6,0.381
1153966259,unknown,179.7,0.401
1153979202,unknown,0.0,1.0
1153979203,unknown,0.0,1.0
1153979204,unknown,0.0,1.0
1153979205,unknown,0.0,1.0
1153979206,unknown,0.0,1.0
1153979207,unknown,0.0,1.0
1153979208,unknown,48.7,0.756
1153979209,unknown,58.9,0.706
1153979210,unknown,44.0,0.78
1153979211,unknown,47.6,0.762
1153979212,unknown,59.7,0.702
1153979213,unknown,62.8,0.686
1153979214,unknown,50.5,0.748
1153979215,unknown,103.6,0.655
1153979216,unknown,103.5,0.655
1153979217,unknown,91.4,0.543
1153979218,unknown,91.1,0.545
1153979219,unknown,75.0,0.625
1153979221,unknown,189.0,0.37
1153979222,unknown,179.5,0.402
1153979223,unknown,136.0,0.547
1153979224,unknown,129.0,0.57
1153979225,unknown,115.1,0.616
1153979226,unknown,106.5,0.645
1153979227,unknown,197.5,0.342
1153979229,unknown,146.6,0.511
1153979231,unknown,157.8,0.474
1153979232,unknown,85.7,0.571
1153979233,unknown,72.2,0.639
1153979234,unknown,67.9,0.661
1153979235,unknown,83.8,0.581
1153979236,unknown,75.4,0.623
1153979237,unknown,89.5,0.553
1153979238,unknown,98.4,0.508
1153979239,unknown,104.7,0.651
1153979240,unknown,68.9,0.655
1153979241,unknown,76.2,0.619
1153990909,unknown,0.0,1.0
1153990910,unknown,0.0,1.0
1153990911,unknown,27.5,0.862
1153990912,unknown,46.6,0.767
1153990913,unknown,0.0,1.0
1153990914,unknown,0.0,1.0
1153990915,unknown,0.0,1.0
1153990916,unknown,0.0,1.0
1153990917,unknown,0.0,1.0
1153990918,unknown,0.0,1.0
1153990919,unknown,0.0,1.0
1153990920,unknown,0.0,1.0
1153990921,unknown,0.0,1.0
1153990922,unknown,0.0,1.0
1153990923,unknown,0.0,1.0
1153990924,unknown,0.0,1.0
1153990925,unknown,0.0,1.0
1153990926,unknown,0.0,1.0
1153990927,unknown,0.0,1.0
1153990928,unknown,0.0,1.0
1153990929,unknown,0.0,1.0
1153990930,unknown,0.0,1.0
1153990931,unknown,0.0,1.0
1153990932,unknown,0.0,1.0
1153990933,unknown,353.2,0.0
1153990934,unknown,362.1,0.0
1153990935,unknown,366.2,0.0
1154009147,unknown,143.6,0.521
1154009148,unknown,136.5,0.545
1154009149,unknown,154.8,0.484
1154009150,unknown,0.0,1.0
1154009151,unknown,539.5,0.0
1154009152,unknown,196.8,0.344
1154009153,unknown,210.4,0.299
1154009154,unknown,211.1,0.296
1154009155,unknown,148.8,0.504
1154009156,unknown,145.0,0.517
1154009157,unknown,228.6,0.238
1154009158,unknown,183.7,0.388
1154009159,unknown,175.7,0.414
1154009160,unknown,211.6,0.295
1154009161,unknown,167.5,0.442
1154009162,unknown,0.0,1.0
1154009163,unknown,0.0,1.0
1154009164,unknown,0.0,1.0
1154009165,unknown,0.0,1.0
1154009166,unknown,0.0,1.0
1154009167,unknown,0.0,1.0
1154009168,unknown,0.0,1.0
1154009169,unknown,0.0,1.0
1154009170,unknown,0.0,1.0
1154009171,unknown,81.1,0.594
1154009172,unknown,83.4,0.583
1154009173,unknown,85.6,0.572
1154009174,unknown,303.7,0.0
1154009175,unknown,274.2,0.086
1154009176,unknown,204.6,0.318
1154009177,unknown,175.1,0.416
1154009178,unknown,85.7,0.571
1154009179,unknown,95.6,0.522
1154009180,unknown,105.2,0.649
1154009181,unknown,125.8,0.581
1154009182,unknown,161.3,0.462
1154009183,unknown,205.1,0.316
1154009184,unknown,136.2,0.546
1154009185,unknown,176.4,0.412
1154009186,unknown,230.0,0.233
1154009187,unknown,197.1,0.343
1154009188,unknown,179.9,0.4
1154009189,unknown,169.3,0.436
1154009190,unknown,321.5,0.0
1154009194,unknown,253.2,0.156
1154009195,unknown,244.8,0.184
1154009196,unknown,365.0,0.0
1154009197,unknown,314.5,0.0
1154009198,unknown,214.3,0.286
1154009199,unknown,184.5,0.385
1154009200,unknown,334.8,0.0
1154009201,unknown,324.8,0.0
1154009202,unknown,285.9,0.047
1154009203,unknown,266.1,0.113
1154009204,unknown,244.4,0.185
1154009206,unknown,164.4,0.452
1154017208,unknown,0.0,1.0
1154017209,unknown,0.0,1.0
1154017210,unknown,0.0,1.0
1154017211,unknown,0.0,1.0
1154017212,unknown,0.0,1.0
1154017213,unknown,42.8,0.786
1154017214,unknown,66.8,0.666
1154017215,unknown,0.0,1.0
1154017216,unknown,0.0,1.0
1154017217,unknown,0.0,1.0
1154017218,unknown,0.0,1.0
1154017219,unknown,0.0,1.0
1154017220,unknown,0.0,1.0
1154017221,unknown,35.1,0.824
1154017222,unknown,56.0,0.72
1154017223,unknown,25.3,0.874
1154017224,unknown,18.1,0.91
1154017225,unknown,6.1,0.97
1154017226,unknown,0.0,1.0
1154017227,unknown,0.0,1.0
1154017228,unknown,0.0,1.0
1154017229,unknown,0.0,1.0
1154017230,unknown,0.0,1.0
1154017231,unknown,0.0,1.0
1154017232,unknown,0.0,1.0
1154017233,unknown,0.0,1.0
1154017234,unknown,70.4,0.648
1154017235,unknown,71.4,0.643
1154017236,unknown,135.0,0.55
1154017237,unknown,131.7,0.561
1154017238,unknown,131.8,0.561
1154017239,unknown,152.3,0.492
1154017240,unknown,159.7,0.468
1154017241,unknown,167.2,0.443
1154017242,unknown,175.0,0.417
1154017243,unknown,184.2,0.386
1154017244,unknown,143.2,0.523
1154025342,unknown,0.0,1.0
1154025343,unknown,0.0,1.0
1154025344,unknown,0.0,1.0
1154025346,unknown,0.0,1.0
1154025347,unknown,0.0,1.0
1154025348,unknown,0.0,1.0
1154025349,unknown,25.5,0.873
1154025350,unknown,48.2,0.759
1154025351,unknown,51.4,0.743
1154025352,unknown,57.3,0.713
1154025353,unknown,18.5,0.908
1154025354,unknown,0.0,1.0
1154025355,unknown,0.0,1.0
1154025356,unknown,0.0,1.0
1154025357,unknown,0.0,1.0
1154025360,unknown,33.1,0.835
1154025361,unknown,40.2,0.799
1154025362,unknown,0.0,1.0
1154025363,unknown,4.6,0.977
1154025364,unknown,11.7,0.942
1154075999,unknown,0.0,1.0
1154076000,unknown,71.4,0.643
1154076001,unknown,61.9,0.69
1154201224,unknown,187.6,0.375
1154201225,unknown,195.1,0.35
1154201226,unknown,183.3,0.389
1154201227,unknown,175.3,0.416
1154201228,unknown,184.5,0.385
1154201229,unknown,198.4,0.339
1154201230,unknown,189.5,0.368
1154201231,unknown,201.3,0.329
1154201232,unknown,210.2,0.299
1154201233,unknown,214.4,0.285
1154201234,unknown,235.8,0.214
1154201235,unknown,223.9,0.254
1154201236,unknown,232.7,0.224
1154201237,unknown,0.0,1.0
1154201238,unknown,0.0,1.0
1154201239,unknown,0.0,1.0
1154201240,unknown,0.0,1.0
1154201241,unknown,0.0,1.0
1154201242,unknown,84.4,0.578
1154201244,unknown,0.0,1.0
1154201245,unknown,0.0,1.0
1154201246,unknown,0.0,1.0
1154235576,unknown,0.0,1.0
1154235577,unknown,0.0,1.0
1154235578,unknown,0.0,1.0
1154235579,unknown,0.0,1.0
1154235580,unknown,0.0,1.0
1154235581,unknown,0.0,1.0
1154235582,unknown,0.0,1.0
1154235583,unknown,0.0,1.0
1154235584,unknown,0.0,1.0
1154235585,unknown,0.0,1.0
1154246106,unknown,0.0,1.0
1154246107,unknown,0.0,1.0
1154246108,unknown,34.3,0.829
1154246109,unknown,223.9,0.254
1154246110,unknown,221.6,0.261
1154246111,unknown,251.9,0.16
1154246112,unknown,253.6,0.155
1154246113,unknown,258.1,0.14
1154246114,unknown,285.9,0.047
1154246115,unknown,276.6,0.078
1154246116,unknown,266.4,0.112
1154246117,unknown,318.3,0.0
1154246118,unknown,0.0,1.0
1154246119,unknown,0.0,1.0
1154246120,unknown,0.0,1.0
1154246121,unknown,0.0,1.0
1154246122,unknown,0.0,1.0
1154246123,unknown,0.0,1.0
1154246124,unknown,457.6,0.0
1154490219,unknown,559.2,0.0
1154490220,unknown,580.6,0.0
1154490223,unknown,53.3,0.734
1154490224,unknown,155.1,0.483
1154490225,unknown,143.4,0.522
1154490226,unknown,146.6,0.511
1154520182,unknown,0.0,1.0
1154520183,unknown,0.0,1.0
1154520184,unknown,0.0,1.0
1154520185,unknown,0.0,1.0
1154520186,unknown,0.0,1.0
1154520187,unknown,0.0,1.0
1154520188,unknown,0.0,1.0
1154520189,unknown,0.0,1.0
1154520190,unknown,0.0,1.0
1154520191,unknown,0.0,1.0
1154520192,unknown,0.0,1.0
1154520193,unknown,0.0,1.0
1154520194,unknown,211.6,0.295
1154520195,unknown,214.1,0.286
1154520196,unknown,226.4,0.245
1154520197,unknown,219.7,0.268
1154520198,unknown,213.3,0.289
1154520199,unknown,0.0,1.0
1154520200,unknown,0.0,1.0
1154520201,unknown,0.0,1.0
1154520202,unknown,0.0,1.0
1154520203,unknown,0.0,1.0
1154520204,unknown,0.0,1.0
1154520205,unknown,0.0,1.0
1154520206,unknown,2.3,0.989
1154520207,unknown,0.0,1.0
1154520208,unknown,0.0,1.0
1154520209,unknown,61.9,0.691
1154520210,unknown,70.0,0.65
1154520211,unknown,71.8,0.641
1154520212,unknown,64.0,0.68
1154520213,unknown,89.0,0.555
1154520214,unknown,91.2,0.544
1154520215,unknown,68.5,0.658
1154520216,unknown,65.9,0.67
1154520217,unknown,76.6,0.617
1154520218,unknown,105.5,0.648
1154520219,unknown,85.3,0.574
1154520220,unknown,80.4,0.598
1154520221,unknown,248.2,0.173
1154520222,unknown,242.8,0.191
1154520223,unknown,255.4,0.149
1154689953,unknown,0.0,1.0
1154689954,unknown,0.0,1.0
1154689955,unknown,0.0,1.0
1154689956,unknown,0.0,1.0
1154689957,unknown,0.0,1.0
1154689958,unknown,0.0,1.0
1154689959,unknown,0.0,1.0
1154745217,unknown,0.0,1.0
1154745218,unknown,0.0,1.0
1154745219,unknown,0.0,1.0
1154745220,unknown,0.0,1.0
1154792002,unknown,102.5,0.658
1154792003,unknown,116.9,0.61
1154792004,unknown,91.1,0.545
1154792005,unknown,81.6,0.592
1154792006,unknown,98.2,0.509
1154792007,unknown,33.7,0.832
1154792008,unknown,47.7,0.761
1154792009,unknown,125.8,0.581
1155314600,unknown,0.0,1.0
1155314601,unknown,0.0,1.0
1155314602,unknown,0.0,1.0
1155314603,unknown,0.0,1.0
1155314604,unknown,0.0,1.0
1155314605,unknown,0.0,1.0
1155314606,unknown,0.0,1.0
1155314607,unknown,0.0,1.0
1155314608,unknown,0.0,1.0
1155314609,unknown,0.0,1.0
1155314610,unknown,0.0,1.0
1155314611,unknown,0.0,1.0
1155314612,unknown,0.0,1.0
1155314613,unknown,0.0,1.0
1155314614,unknown,0.0,1.0
1155314615,unknown,0.0,1.0
1155314616,unknown,0.0,1.0
1155314617,unknown,0.0,1.0
1155314618,unknown,0.0,1.0
1155314619,unknown,0.0,1.0
1155314620,unknown,0.0,1.0
1155314621,unknown,0.0,1.0
1155314622,unknown,126.2,0.579
1155314623,unknown,116.9,0.61
1155314624,unknown,79.1,0.605
1155314625,unknown,76.3,0.618
1155314626,unknown,77.5,0.613
1155314627,unknown,110.2,0.633
1155314628,unknown,92.6,0.537
1155314629,unknown,79.7,0.601
