cell_id,lon,lat,cloud
414,10.194119765498806,50.55960576707159,0.7268
415,10.248477176012614,47.30456411927267,0.701
416,10.253234911610583,47.34303060532976,0.701
417,10.255760623067344,47.38905041608952,0.697
418,10.253486456575144,47.43316210233655,0.697
419,10.25370656474248,47.47816552930608,0.697
420,10.253927162894431,47.52316794157473,0.697
421,10.254148252582077,47.56816934617953,0.697
422,10.254369835363187,47.61316975015705,0.697
423,10.2545919128023,47.6581691605435,0.6875
424,10.254814486470748,47.70316758437476,0.6875
425,10.255037557946652,47.7481650286863,0.6875
426,10.255261128815016,47.79316150051327,0.6875
427,10.255485200667737,47.838157006890434,0.6875
428,10.255709775103616,47.88315155485221,0.669
429,10.255934853728442,47.92814515143274,0.669
430,10.256160438154978,47.9731378036658,0.669
431,10.256386530003102,48.018129518584864,0.669
432,10.2566131308997,48.06312030322312,0.669
433,10.256840242478782,48.108110164613464,0.669
434,10.2570678663816,48.15309910978847,0.6695
435,10.257296004256476,48.19808714578055,0.6695
436,10.257524657759078,48.243074279621744,0.6695
437,10.257753828552271,48.288060518343826,0.6695
438,10.257983518306306,48.33304586897841,0.6695
439,10.258213728698747,48.37803033855688,0.6717
440,10.258444461414529,48.423013934110315,0.6717
441,10.258675718146076,48.46799666266966,0.6717
442,10.261914707595498,48.508888168777034,0.6717
443,10.277495977208158,48.65873175236416,0.6813
444,10.271811601286888,48.688814813638665,0.6813
445,10.27435377445764,49.06106669229165,0.681
446,10.263379890909365,49.098555278412334,0.681
447,10.26612374494048,49.142891774613936,0.6849
448,10.262448502463828,49.18760814495846,0.6849
449,10.262688933809123,49.232577210185376,0.6849
450,10.262929920952931,49.27754553494872,0.6849
451,10.26317146573702,49.322513126277165,0.6849
452,10.263413570011483,49.36747999119926,0.6849
453,10.26365623563474,49.41244613674367,0.6702
454,10.263899464473614,49.457411569938984,0.6702
455,10.264143258403362,49.50237629781378,0.6702
456,10.264387619307776,49.54734032739669,0.6702
457,10.264632549079153,49.5923036657163,0.6702
458,10.264878049618382,49.63726631980135,0.6748
459,10.265124122835024,49.682228296680485,0.6748
460,10.265370770647309,49.72718960338253,0.6748
461,10.265617994982152,49.772150246936256,0.6748
462,10.265865797775366,49.81711023437058,0.6748
463,10.26611418097148,49.86206957271445,0.6748
464,10.26636314652401,49.9070282689969,0.685
465,10.266612696395365,49.951986330247145,0.685
466,10.266862832556887,49.99694376349444,0.685
467,10.267113556989129,50.04190057576813,0.685
468,10.26736487168148,50.0868567740978,0.685
